Date,Open,High,Low,Close,Adj Close,Volume
2018-07-25,96048.039063,96842.960938,91265.375000,92166.789063,92166.789063,76745225674
2018-07-26,92087.421875,94713.078125,88494.578125,89606.679688,89606.679688,66387337661
2018-07-27,89403.500000,92090.945313,87168.953125,90976.539063,90976.539063,65479716887
2018-07-28,91210.257813,91758.968750,89238.367188,90914.695313,90914.695313,58329722418
2018-07-29,91157.179688,92778.554688,90355.656250,91958.640625,91958.640625,62723819030
2018-07-30,91910.718750,92164.804688,87640.335938,90584.656250,90584.656250,63079302000
2018-07-31,90657.031250,90599.859375,85638.156250,86908.234375,86908.234375,47053478970
2018-08-01,87221.804688,87206.210938,82775.515625,85882.429688,85882.429688,55724914590
2018-08-02,85695.562500,86402.539063,81161.062500,82065.234375,82065.234375,43246032930
2018-08-03,81846.320313,81817.007813,78695.210938,80623.765625,80623.765625,40255923750
2018-08-04,80464.007813,81772.867188,76938.054688,77400.515625,77400.515625,36453287500
2018-08-05,77437.234375,79543.914063,76524.648438,78879.335938,78879.335938,34852121640
2018-08-06,79078.757813,80000.226563,76226.085938,77110.500000,77110.500000,35225479980
2018-08-07,77110.382813,79119.156250,72811.921875,73415.812500,73415.812500,42087299380
2018-08-08,73490.414063,73483.812500,63873.457031,64931.816406,64931.816406,49975491450
2018-08-09,65494.906250,68825.140625,64516.335938,67839.445313,67839.445313,39452952560
2018-08-10,67791.906250,67949.789063,62664.476563,63494.824219,63494.824219,38292135160
2018-08-11,63434.371094,64620.992188,60836.957031,62866.460938,62866.460938,37882507600
2018-08-12,62608.128906,64096.867188,62236.546875,63159.484375,63159.484375,35869309340
2018-08-13,63166.562500,65300.355469,58575.750000,59289.777344,59289.777344,41970444820
2018-08-14,59179.707031,59217.156250,53347.589844,56655.089844,56655.089844,46764851040
2018-08-15,57093.484375,59821.656250,56459.878906,56796.824219,56796.824219,41797560830
2018-08-16,56707.593750,59688.316406,56142.554688,57430.468750,57430.468750,44641117360
2018-08-17,57343.437500,65963.859375,57295.257813,65963.859375,65963.859375,51185155440
2018-08-18,66036.554688,67058.921875,59780.835938,61313.222656,61313.222656,45713138190
2018-08-19,61314.328125,64040.445313,60213.292969,62959.726563,62959.726563,42403467620
2018-08-20,62980.382813,63619.070313,56412.414063,56696.816406,56696.816406,41186390400
2018-08-21,56521.335938,59482.871094,56511.054688,59081.390625,59081.390625,33476302860
2018-08-22,58925.585938,62858.398438,56608.972656,57496.292969,57496.292969,35309852700
2018-08-23,57404.398438,59248.617188,57172.257813,59101.128906,59101.128906,31441008700
2018-08-24,59188.539063,59844.773438,58151.156250,59547.742188,59547.742188,33849807000
2018-08-25,59501.476563,60284.355469,58917.015625,59751.722656,59751.722656,30254842940
2018-08-26,59668.304688,59668.304688,57454.140625,58191.761719,58191.761719,28630131530
2018-08-27,58206.562500,60711.191406,57761.417969,60711.191406,60711.191406,33938937120
2018-08-28,60568.843750,63493.199219,60244.867188,62828.109375,62828.109375,47749745040
2018-08-29,62728.082031,63180.417969,61291.300781,61911.707031,61911.707031,33438555520
2018-08-30,61878.648438,62157.941406,58625.292969,59948.175781,59948.175781,37503729410
2018-08-31,59792.429688,60701.074219,59424.710938,60292.519531,60292.519531,34107786440
2018-09-01,60390.660156,69729.664063,60201.484375,68311.937500,68311.937500,54468521380
2018-09-02,68391.203125,72572.554688,66827.375000,71776.640625,71776.640625,63366326000
2018-09-03,72048.687500,72278.531250,69148.750000,69570.140625,69570.140625,44112227990
2018-09-04,69676.875000,71595.125000,69415.046875,69669.968750,69669.968750,43060564720
2018-09-05,69796.031250,70523.929688,59131.250000,59125.675781,59125.675781,57974506800
2018-09-06,59063.152344,59059.132813,55105.683594,57357.019531,57357.019531,48802551360
2018-09-07,57313.378906,58138.667969,55116.414063,55699.238281,55699.238281,40961236700
2018-09-08,55727.332031,56520.453125,52059.906250,52780.398438,52780.398438,34603068950
2018-09-09,52707.550781,54853.371094,51782.835938,53368.226563,53368.226563,31805438880
2018-09-10,53704.730469,54030.652344,51538.457031,51740.683594,51740.683594,33358114360
2018-09-11,52047.625000,53050.406250,48323.441406,49206.003906,49206.003906,39635145800
2018-09-12,49169.503906,49185.406250,46204.558594,48132.699219,48132.699219,35483252800
2018-09-13,48209.425781,52929.070313,48218.097656,52021.589844,52021.589844,44088704140
2018-09-14,52323.007813,52872.136719,49735.859375,50362.316406,50362.316406,35259100040
2018-09-15,50146.750000,51404.625000,50015.441406,50494.636719,50494.636719,31016369320
2018-09-16,50250.949219,50408.894531,48338.761719,50283.460938,50283.460938,31037465800
2018-09-17,50419.816406,51612.054688,46190.152344,46956.078125,46956.078125,40776043200
2018-09-18,46744.222656,49820.597656,46411.675781,48918.039063,48918.039063,37295037080
